Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,6353.223184191637
0,1,0,141018.11872201078,0.0
0,1,1,46671.71496821409,0.0
0,1,2,54227.45105905677,0.0
0,1,3,61315.13270179416,0.0
0,1,4,61783.18714989946,0.0
0,1,5,60111.56412095196,2986.5499785701
0,1,6,68870.86879263684,3248.286583450897
0,1,7,67199.24576368934,3482.1155569708285
0,1,8,57771.291880425466,3459.573186571927
0,1,9,56968.912826530664,3909.740087638172
0,1,10,60847.07825368886,3973.2619260763045
0,1,11,62786.160967267955,4344.162005889004
0,1,12,68737.13895032104,4535.985358226242
0,1,13,61783.18714989946,4604.9497894252445
0,1,14,68670.27402916313,4983.567770229151
0,1,15,62919.890809583754,5214.606537275085
0,1,16,67734.16513295255,5574.305148275659
0,1,17,62786.160967267955,5678.402796441354
0,1,18,54762.37042831997,5751.93800755415
0,1,19,62986.75573074165,5900.805614757144
0,1,20,72949.62898326873,6664.725588141438
0,1,21,64725.24368084705,6267.494136354552
0,1,22,80171.04046832191,6243.551174178154
0,1,23,64725.24368084705,6193.583268743511
0,1,24,67266.11068484724,6240.327956561925
0,1,25,62518.70128263636,5989.544513230714
0,1,26,61047.67301716256,6449.952637493734
0,1,27,55497.88456105687,6057.829011234911
0,1,28,55899.07408800427,6089.1149054918305
0,1,29,58907.99554010976,6213.762555571372
0,1,30,58640.53585547816,6235.310750709062
0,1,31,57905.021722741265,6835.93677607817
0,1,32,53090.74739937248,5801.471219093643
0,1,33,55431.01963989897,5806.47829892016
0,1,34,58774.26569779396,5894.741064732717
0,1,35,57436.967274635965,5727.791367228381
0,1,36,74286.92740642672,5827.230885302999
0,1,37,54160.58613789887,6288.1472608999
0,1,38,58306.21124968866,6095.719551500784
0,1,39,56300.26361495167,6049.335601757101
0,1,40,86188.8833725329,6052.660529206889
0,1,41,66664.32639442614,6053.029852850593
0,1,42,61381.997622952054,6107.809520117407
0,1,43,62652.431124952156,6014.127039142754
0,1,44,55832.20916684637,6214.48203250953
0,1,45,59576.644751688764,5947.596211550471
0,1,46,55096.69503410947,6756.33551029155
0,1,47,56166.53377263587,6119.145004178431
0,1,48,61114.537938320456,6011.152693244148
0,1,49,65861.94734053135,6269.99036466635
0,1,50,61448.86254410996,6116.221729197711
0,1,51,62919.890809583754,5982.075319012884
0,1,52,61047.67301716256,6076.251987321786
0,1,53,59777.23951516246,5931.4122462822515
0,1,54,60913.94317484676,5799.929709509079
0,1,55,58439.94109200446,5883.353184180144
0,1,56,68135.35465989994,5830.299060261042
0,1,57,60044.69919979406,6248.203997505225
0,1,58,66396.86670979454,6146.84677911791
0,1,59,68001.62481758415,5831.832542418087
0,1,60,80037.31062600612,5873.085212424849
0,1,61,65460.75781358395,5948.3478824806825
0,1,62,58640.53585547816,5765.9122330536975
0,1,63,56099.66885147797,5742.992228453091
0,1,64,58439.94109200446,5874.988042610018
0,1,65,54695.50550716207,6065.204916817601
0,1,66,65393.89289242605,6095.719551500784
