Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,1741.5317296615344
0,1,0,15211.933039735624,0.0
0,1,1,2997.9722049114007,0.0
0,1,2,3386.5982314739895,0.0
0,1,3,4496.958307367101,0.0
0,1,4,4385.92229977779,0.0
0,1,5,3941.7782694205453,836.4630686365953
0,1,6,5551.800379465556,860.0812164455248
0,1,7,4552.476311161757,917.3079676306891
0,1,8,4108.332280804511,852.8837575549436
0,1,9,3941.7782694205453,967.989472352045
0,1,10,4552.476311161757,980.6434665805599
0,1,11,4607.9943149564115,1041.6100798095576
0,1,12,4719.030322545723,1089.3418962645312
0,1,13,3664.1882504472674,1073.6670949407119
0,1,14,4163.850284599167,1151.2458297417008
0,1,15,3442.116235268645,1215.070841152681
0,1,16,4719.030322545723,1288.9267138747987
0,1,17,5829.390398438834,1293.7005328596958
0,1,18,3886.2602656258896,1334.7433366788084
0,1,19,4607.9943149564115,1370.0691536977704
0,1,20,5607.318383260212,1554.5041062503558
0,1,21,4330.404295983134,1458.338655555334
0,1,22,4996.620341519001,1419.785434301457
0,1,23,3997.2962732152005,1434.901446751443
0,1,24,4163.850284599167,1485.5605345006534
0,1,25,4108.332280804511,1379.038605651369
0,1,26,3664.1882504472674,1494.868000986695
0,1,27,2942.454201116745,1467.8187466424556
0,1,28,3608.6702466526117,1472.0125230365409
0,1,29,3886.2602656258896,1468.8683132739886
0,1,30,3719.706254241923,1445.6018294616322
0,1,31,3331.080227679334,1639.4270053709117
0,1,32,3497.6342390633004,1365.5623350593523
0,1,33,3830.742261831234,1337.0505870381892
0,1,34,3886.2602656258896,1324.3109665408608
0,1,35,3608.6702466526117,1338.2027204592396
0,1,36,4274.886292188478,1401.2110657512449
0,1,37,3331.080227679334,1557.4754452591692
0,1,38,3608.6702466526117,1482.445059835216
0,1,39,3164.5262162953672,1439.1911467455454
0,1,40,4885.58433392969,1455.1649006387242
0,1,41,4330.404295983134,1426.283342091128
0,1,42,4830.066330135034,1404.5067450958609
0,1,43,4607.9943149564115,1365.5623350593523
0,1,44,3664.1882504472674,1429.521219906395
0,1,45,4163.850284599167,1382.3871462484385
0,1,46,4052.814277009856,1526.492728931128
0,1,47,3497.6342390633004,1381.2718680142436
0,1,48,4163.850284599167,1377.9206171371152
0,1,49,4774.5483263403785,1453.0452128410257
0,1,50,3664.1882504472674,1391.277187362622
0,1,51,3997.2962732152005,1354.2296716138355
0,1,52,4663.512318751067,1420.8704825563518
0,1,53,4663.512318751067,1356.503778457695
0,1,54,4441.440303572445,1311.4475970856065
0,1,55,4441.440303572445,1313.7957593904382
0,1,56,5274.210360492279,1316.139732278828
0,1,57,4163.850284599167,1401.2110657512449
0,1,58,4441.440303572445,1412.1667529853453
0,1,59,4996.620341519001,1364.433304411545
0,1,60,5551.800379465556,1367.8176005679404
0,1,61,4163.850284599167,1358.7740792569934
0,1,62,3775.2242580365782,1323.1467368946821
0,1,63,3497.6342390633004,1305.5587141813633
0,1,64,4274.886292188478,1393.4908358386629
0,1,65,3497.6342390633004,1425.2024148103642
0,1,66,4830.066330135034,1432.7517804556019
0,1,67,4108.332280804511,1450.9224283432711
0,1,68,4385.92229977779,1474.1049370608218
0,1,69,4108.332280804511,1477.2380010354186
0,1,70,3608.6702466526117,1450.9224283432711
0,1,71,5052.138345313656,1477.2380010354186
0,1,72,3719.706254241923,1421.9547028457916
0,1,73,3442.116235268645,1493.8367017946152
0,1,74,3109.0082125007116,1394.5963424273273
0,1,75,4163.850284599167,1386.8392902907947
0,1,76,3997.2962732152005,1467.8187466424556
0,1,77,4274.886292188478,1464.6655340926814
0,1,78,4274.886292188478,1520.4231512995132
0,1,79,4774.5483263403785,1518.3945671388763
0,1,80,4552.476311161757,1446.6675146999607
0,1,81,4496.958307367101,1576.1638521253976
0,1,82,5496.282375670901,1418.699556181376
0,1,83,4496.958307367101,1554.5041062503558
0,1,84,4941.1023377243455,1415.436923523335
0,1,85,4330.404295983134,1376.8017207957669
0,1,86,4496.958307367101,1496.9284678516353
0,1,87,4607.9943149564115,1474.1049370608218
0,1,88,4719.030322545723,1450.9224283432711
0,1,89,5163.174352902967,1498.9861024557003
0,1,90,5385.24636808159,1465.7173586692431
0,1,91,4996.620341519001,1512.2924879284415
0,1,92,4774.5483263403785,1418.699556181376
0,1,93,3775.2242580365782,1363.3033387482274
0,1,94,4219.368288393823,1475.150031085799
0,1,95,3664.1882504472674,1327.7975306259682
0,1,96,3164.5262162953672,1338.2027204592396
