Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,1723.588279142431
0,1,0,11500.393383388538,0.0
0,1,1,2253.455460258565,0.0
0,1,2,2564.27690305285,0.0
0,1,3,3962.973395627131,0.0
0,1,4,3496.741231435704,0.0
0,1,5,3263.6251493399905,833.2971584908538
0,1,6,3341.3305100385614,899.5045819191457
0,1,7,3729.8573135314177,885.9774266697526
0,1,8,3030.509067244277,868.7723436907288
0,1,9,3030.509067244277,1010.1696890814256
0,1,10,3419.035870737133,992.0756333320024
0,1,11,3729.8573135314177,982.9037048496708
0,1,12,3419.035870737133,1090.6467104498713
0,1,13,2952.8037065457056,1062.6048259829122
0,1,14,3108.214427942848,1196.258822440582
0,1,15,3807.5626742299887,1245.7116969398774
0,1,16,3652.1519528328463,1345.8963275039116
0,1,17,4584.616281215701,1374.7481676457517
0,1,18,3496.741231435704,1411.5879770058143
0,1,19,3807.5626742299887,1354.839258625796
0,1,20,4584.616281215701,1563.7902186433118
0,1,21,3496.741231435704,1490.647273474372
0,1,22,4273.794838421416,1552.1633642876404
0,1,23,3030.509067244277,1504.757839483033
0,1,24,3341.3305100385614,1518.7373100884533
0,1,25,3574.4465921342753,1407.303936846898
0,1,26,3496.741231435704,1526.6681071470284
0,1,27,3030.509067244277,1434.9215904437474
0,1,28,3263.6251493399905,1546.3171538183367
0,1,29,3419.035870737133,1540.448756352822
0,1,30,3185.919788641419,1520.7238868828244
0,1,31,3263.6251493399905,1588.689852671481
0,1,32,2797.392985148563,1354.839258625796
0,1,33,3030.509067244277,1348.1376218583216
0,1,34,3263.6251493399905,1348.1376218583216
0,1,35,3807.5626742299887,1323.2746100396416
0,1,36,5206.2591668042705,1361.5079088854318
0,1,37,2952.8037065457056,1457.88179377337
0,1,38,2952.8037065457056,1417.9897693817304
0,1,39,3419.035870737133,1407.303936846898
0,1,40,4817.732363311415,1413.7251288382276
0,1,41,3885.26803492856,1374.7481676457517
0,1,42,3419.035870737133,1453.7341842487124
0,1,43,3652.1519528328463,1426.4808019726145
0,1,44,3419.035870737133,1434.9215904437474
0,1,45,4118.384117024274,1407.303936846898
0,1,46,3574.4465921342753,1603.8205737025862
0,1,47,3652.1519528328463,1498.7267216680164
0,1,48,3652.1519528328463,1496.7109484334192
0,1,49,4740.027002612843,1530.6180959150067
0,1,50,4584.616281215701,1468.1995572885637
0,1,51,4351.500199119987,1398.6964925742816
0,1,52,4662.321641914272,1441.2197403468697
0,1,53,3341.3305100385614,1415.8590547755655
0,1,54,3419.035870737133,1363.7235456788435
0,1,55,3263.6251493399905,1396.53634226192
0,1,56,4273.794838421416,1379.1333404018417
0,1,57,3807.5626742299887,1385.685079609298
0,1,58,3807.5626742299887,1420.1172871113667
0,1,59,2719.687624449992,1359.2886606149139
0,1,60,3652.1519528328463,1405.1570188357891
0,1,61,3263.6251493399905,1432.8160550609134
0,1,62,2098.0447388614225,1368.1440549888987
0,1,63,2331.160820957136,1336.8935754439603
0,1,64,2331.160820957136,1381.3207063130694
0,1,65,2331.160820957136,1445.4032607297138
0,1,66,3185.919788641419,1430.7074210190647
0,1,67,3419.035870737133,1480.4859602543027
0,1,68,3419.035870737133,1518.7373100884533
0,1,69,4273.794838421416,1528.6443773687802
0,1,70,4817.732363311415,1437.0240407880824
0,1,71,4895.437724009986,1457.88179377337
0,1,72,4040.6787563257026,1413.7251288382276
0,1,73,3574.4465921342753,1548.268343432151
0,1,74,3496.741231435704,1434.9215904437474
0,1,75,3652.1519528328463,1415.8590547755655
0,1,76,4118.384117024274,1490.647273474372
0,1,77,3263.6251493399905,1496.7109484334192
0,1,78,4196.089477722845,1468.1995572885637
0,1,79,4118.384117024274,1520.7238868828244
0,1,80,3962.973395627131,1514.7563404363489
0,1,81,3962.973395627131,1598.1633406469466
0,1,82,4196.089477722845,1457.88179377337
0,1,83,3962.973395627131,1605.7018888053249
0,1,84,3807.5626742299887,1500.7397873459126
0,1,85,3341.3305100385614,1474.355557274506
0,1,86,3574.4465921342753,1510.764880691079
0,1,87,4118.384117024274,1455.809466082208
0,1,88,4196.089477722845,1504.757839483033
0,1,89,4273.794838421416,1565.7196335889105
0,1,90,4351.500199119987,1518.7373100884533
0,1,91,5050.848445407128,1618.8098768175507
0,1,92,3652.1519528328463,1510.764880691079
0,1,93,2952.8037065457056,1392.2059865895249
0,1,94,3263.6251493399905,1536.524039768453
0,1,95,3263.6251493399905,1334.6333987211772
0,1,96,3030.509067244277,1385.685079609298
0,1,97,3030.509067244277,1434.9215904437474
0,1,98,3185.919788641419,1524.6892753274667
0,1,99,4196.089477722845,1516.7481313564938
0,1,100,4506.91092051713,1550.2170771719138
0,1,101,4973.143084708557,1439.123419614942
0,1,102,5361.6698882014125,1474.355557274506
0,1,103,5283.9645275028415,1385.685079609298
0,1,104,4506.91092051713,1516.7481313564938
0,1,105,4118.384117024274,1548.268343432151
0,1,106,4273.794838421416,1488.620559724769
0,1,107,3652.1519528328463,1453.7341842487124
0,1,108,4584.616281215701,1494.6924566877192
0,1,109,4662.321641914272,1498.7267216680164
0,1,110,4817.732363311415,1528.6443773687802
0,1,111,4429.205559818559,1480.4859602543027
0,1,112,4973.143084708557,1445.4032607297138
0,1,113,5128.5538061057,1524.6892753274667
0,1,114,3496.741231435704,1586.7883680251875
0,1,115,3030.509067244277,1532.5892726441016
0,1,116,4118.384117024274,1518.7373100884533
0,1,117,3652.1519528328463,1520.7238868828244
0,1,118,4351.500199119987,1581.0701931464498
0,1,119,4118.384117024274,1534.5579173511408
0,1,120,4351.500199119987,1567.6466738672611
0,1,121,3652.1519528328463,1498.7267216680164
0,1,122,4118.384117024274,1512.7619270099394
0,1,123,4584.616281215701,1464.0811773463056
0,1,124,4584.616281215701,1422.2416223110063
0,1,125,3419.035870737133,1368.1440549888987
