Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,4210.39991476164
0,1,0,62083.56484564061,0.0
0,1,1,22837.44545110843,0.0
0,1,2,25837.53882136128,0.0
0,1,3,29021.311377547976,0.0
0,1,4,27184.519518209498,0.0
0,1,5,25776.312426049997,2004.6385782918635
0,1,6,30674.42405095261,2172.458836632386
0,1,7,29633.575330660802,2348.253766358864
0,1,8,25592.63324011615,2303.12182660428
0,1,9,29021.311377547976,2604.1019013106106
0,1,10,28592.726610368998,2617.741673768249
0,1,11,26878.387541653083,2863.275140972838
0,1,12,31347.914399376717,2935.0378306770285
0,1,13,27429.425099454627,3009.45016613954
0,1,14,29266.21695879311,3291.4526557936215
0,1,15,25959.991611983845,3366.338350871028
0,1,16,29572.34893534952,3603.00559879984
0,1,17,27735.557076011042,3693.9361387875906
0,1,18,23633.388590155104,3770.7706021861673
0,1,19,29266.21695879311,3874.2329069359103
0,1,20,31592.819980621847,4289.344896094091
0,1,21,28102.91544787874,4021.41377836915
0,1,22,33429.61183996033,4035.3722159599656
0,1,23,27551.877890077194,4022.8118016265294
0,1,24,28470.27381974643,4055.2955250021696
0,1,25,24857.916496380756,3923.269696112166
0,1,26,25164.04847293717,4160.692839856426
0,1,27,24490.55812451306,3945.6599787772234
0,1,28,24245.65254326793,3996.165726891881
0,1,29,23878.294171400234,4078.3397809946264
0,1,30,23449.709404221256,4090.2714858303043
0,1,31,24368.105333890497,4357.84003055791
0,1,32,22347.634288618166,3787.633266926339
0,1,33,21674.14394019406,3802.9428842272014
0,1,34,25715.086030738712,3832.400666640052
0,1,35,23817.067776088952,3796.0365092995244
0,1,36,31531.593585310566,3855.8048577227246
0,1,37,23817.067776088952,4150.770306221561
0,1,38,23755.84138077767,4002.2585181447103
0,1,39,24919.142891692038,4028.8642966203593
0,1,40,34899.045327431115,3977.8313600447655
0,1,41,30245.83928377363,3971.7010964672327
0,1,42,27551.877890077194,3991.0030231101514
0,1,43,28592.726610368998,3991.0030231101514
0,1,44,24735.463705758193,4052.058871083061
0,1,45,26082.44440260641,3910.349214379207
0,1,46,27123.293122898216,4369.866420550145
0,1,47,26143.670797917694,4026.537490595138
0,1,48,27123.293122898216,3948.9838399902283
0,1,49,28102.91544787874,4095.309049889568
0,1,50,25959.991611983845,4030.7247743443745
0,1,51,25347.72765887102,3983.0111367238906
0,1,52,27796.783471322324,4013.015411154884
0,1,53,27919.23626194489,3893.5366283749804
0,1,54,27551.877890077194,3788.1280913150104
0,1,55,25225.274868248453,3874.2329069359103
0,1,56,29021.311377547976,3813.2789934429647
0,1,57,25959.991611983845,4032.119569278911
0,1,58,27184.519518209498,4007.406721605986
0,1,59,27429.425099454627,3796.0365092995244
0,1,60,33123.47986340392,3798.504513272162
0,1,61,29082.53777285926,3883.414139048078
0,1,62,25653.85963542743,3772.758356990636
0,1,63,24796.690101069475,3747.835648224454
0,1,64,25225.274868248453,3896.904948401655
0,1,65,22041.502312061755,4028.399042932495
0,1,66,28347.82102912387,4023.2777014256044
0,1,67,26755.93475103052,4019.082658946339
0,1,68,24123.199752645363,4124.496477026918
0,1,69,26633.481960407953,4139.013007524558
0,1,70,26633.481960407953,4034.443155923258
0,1,71,26327.34998385154,3934.718951083999
0,1,72,22470.087079240733,3910.349214379207
0,1,73,24796.690101069475,4080.1776989702976
0,1,74,23572.162194843822,3929.4755168735455
0,1,75,25041.595682314604,3872.7812490168653
0,1,76,28470.27381974643,4006.4711766599808
0,1,77,24061.97335733408,4071.4401993644824
0,1,78,24551.784519824345,4136.295038746704
0,1,79,27123.293122898216,4177.776253460618
0,1,80,28102.91544787874,3999.91623520391
0,1,81,26633.481960407953,4311.138273332126
0,1,82,30796.876841575173,3954.2014054439514
0,1,83,31531.593585310566,4219.738089427342
0,1,84,25408.9540541823,3930.4293888421716
0,1,85,24490.55812451306,3886.3089692220055
0,1,86,25776.312426049997,4093.4779256979195
0,1,87,25102.822077625886,4041.8696567431557
0,1,88,27980.462657256172,4067.294832398529
0,1,89,32082.63114311211,4207.282584025601
0,1,90,30858.103236886458,4116.308431388106
0,1,91,29388.669749415672,4260.846863155911
0,1,92,29388.669749415672,3979.7156952333726
0,1,93,25408.9540541823,3858.2346297564936
0,1,94,25531.406844804867,4248.9530311865765
0,1,95,25531.406844804867,3864.059848921337
0,1,96,23878.294171400234,3991.4726357520203
0,1,97,25164.04847293717,4011.1467193603557
0,1,98,25653.85963542743,4153.02750923043
0,1,99,29694.801725972087,4048.8196297616464
0,1,100,31654.046375933132,4318.522968214588
0,1,101,33123.47986340392,4134.935384393832
0,1,102,31898.951957178262,4184.0525599876055
0,1,103,32266.31032904596,4018.149832507189
0,1,104,30613.197655641325,4276.653851394433
0,1,105,30307.065679084913,4120.859354205741
0,1,106,30919.32963219774,4109.472597557333
0,1,107,26694.708355719235,3904.1129913361247
0,1,108,28225.3682385013,4008.809629655826
0,1,109,27796.783471322324,4056.2198088945147
0,1,110,29082.53777285926,4089.3548983709916
0,1,111,29388.669749415672,4089.8132177782436
0,1,112,31898.951957178262,3936.1477663405885
0,1,113,39735.93055702244,4048.8196297616464
0,1,114,28041.689052567453,4209.064198581008
0,1,115,26755.93475103052,4115.8530623473425
0,1,116,29694.801725972087,4010.6794103683396
0,1,117,27858.009866633605,3891.1289003428737
0,1,118,29633.575330660802,4064.5289056370225
0,1,119,30429.518469707476,3908.431436326449
0,1,120,30674.42405095261,4106.735078036777
0,1,121,28592.726610368998,3895.461739310099
0,1,122,30551.971260330043,3988.654130538307
0,1,123,26327.34998385154,3985.8336322736077
0,1,124,27674.330680699757,4027.9337355046728
0,1,125,23755.84138077767,3766.7919457343173
0,1,126,28102.91544787874,4274.461931896549
0,1,127,25225.274868248453,3800.970914748369
0,1,128,23878.294171400234,3618.578379621947
0,1,129,24980.369287003323,3671.5422716070125
0,1,130,29572.34893534952,3815.2446013020767
0,1,131,24919.142891692038,4118.584521377567
0,1,132,26143.670797917694,3748.8357378081582
