Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,5278.365737604662
0,1,0,76680.287724228,0.0
0,1,1,20382.115188633506,0.0
0,1,2,23845.095924566383,0.0
0,1,3,28693.268954872412,0.0
0,1,4,25527.115139162353,0.0
0,1,5,23152.49977737981,2437.6782187920962
0,1,6,27011.249740276446,2645.6662195373333
0,1,7,24240.865151530143,2822.891810087585
0,1,8,22262.019016711354,2706.031390669215
0,1,9,23251.44208412075,3119.429849001068
0,1,10,24834.51899197578,3062.42023578786
0,1,11,25428.172832421413,3400.219706821989
0,1,12,29484.807408799927,3443.135410720461
0,1,13,24438.74976501202,3546.7746448337116
0,1,14,24933.461298716717,3703.4040649878602
0,1,15,22855.67285715699,3857.481263219766
0,1,16,27604.90358072208,4202.428159296184
0,1,17,27209.134353758323,4249.914730513714
0,1,18,24834.51899197578,4364.690459015677
0,1,19,27505.961273981142,4455.700659627661
0,1,20,29583.749715540867,5070.25021532575
0,1,21,26813.365126794564,4680.713640192293
0,1,22,30078.461249245564,4688.028076059774
0,1,23,28495.384341390534,4601.615116102261
0,1,24,27011.249740276446,4632.360035508267
0,1,25,23548.269004343565,4496.163123213552
0,1,26,22756.73055041605,4831.992182400055
0,1,27,21074.711335820084,4485.263317790079
0,1,28,20579.999802115384,4626.015782311474
0,1,29,23053.55747063887,4734.779651131563
0,1,30,24042.980538048265,4707.824260008635
0,1,31,22558.845936934173,5169.676350854616
0,1,32,22262.019016711354,4279.75516803019
0,1,33,23548.269004343565,4329.785886283838
0,1,34,26714.422820053627,4383.7136840921985
0,1,35,25230.288218939535,4319.59947223047
0,1,36,33541.44198517844,4404.8777151356135
0,1,37,22855.67285715699,4826.924543688161
0,1,38,24933.461298716717,4618.6031392351
0,1,39,24339.807458271083,4582.428312107337
0,1,40,35916.05734696099,4618.6031392351
0,1,41,25823.942059385172,4602.67870449416
0,1,42,26021.82667286705,4592.031735100691
0,1,43,25131.345912198598,4469.958938181448
0,1,44,21965.192096488536,4675.482037305468
0,1,45,24438.74976501202,4444.701628633152
0,1,46,21668.365176265717,5170.623091335195
0,1,47,19293.749814483173,4652.393096007182
0,1,48,23548.269004343565,4645.022546697999
0,1,49,25626.057445903294,4795.385653782123
0,1,50,23944.038231307324,4700.540628766369
0,1,51,23449.326697602628,4486.354490003714
0,1,52,23350.384390861687,4501.603128982111
0,1,53,26219.71128634893,4359.079593527331
0,1,54,25724.99975264423,4275.177888465959
0,1,55,22163.076709970417,4379.245065515782
0,1,56,28594.326648131475,4257.969266807827
0,1,57,22855.67285715699,4684.894716184672
0,1,58,25428.172832421413,4595.228416124874
0,1,59,25131.345912198598,4382.596956603925
0,1,60,30474.230476209323,4353.461496601331
0,1,61,25922.884366126113,4486.354490003714
0,1,62,22756.73055041605,4277.46714051139
0,1,63,21668.365176265717,4164.989300349105
0,1,64,21668.365176265717,4301.430729359973
0,1,65,22459.903630193232,4604.805144295519
0,1,66,30672.1150896912,4562.088032294177
0,1,67,27604.90358072208,4508.122470745537
0,1,68,22657.788243675113,4685.939402275521
0,1,69,29385.86510205899,4686.983855515345
0,1,70,28000.672807685838,4589.899377551257
0,1,71,26417.59589983081,4523.297727557395
0,1,72,22657.788243675113,4484.171880052108
0,1,73,23053.55747063887,4764.665378240412
0,1,74,21965.192096488536,4537.343592119483
0,1,75,24537.69207175296,4557.79430143012
0,1,76,29089.03818183617,4672.34026382673
0,1,77,25724.99975264423,4754.381175922968
0,1,78,24438.74976501202,4821.8515790247075
0,1,79,26714.422820053627,4932.251661979249
0,1,80,26219.71128634893,4641.860157215328
0,1,81,26219.71128634893,5039.262910782472
0,1,82,28990.09587509523,4556.720236539178
0,1,83,26714.422820053627,4915.351828305107
0,1,84,23152.49977737981,4583.496352749297
0,1,85,23152.49977737981,4477.617666736492
0,1,86,23350.384390861687,4775.952423056396
0,1,87,24537.69207175296,4659.751986985769
0,1,88,24735.57668523484,4669.196376335738
0,1,89,25230.288218939535,4863.293681522329
0,1,90,24834.51899197578,4754.381175922968
0,1,91,25626.057445903294,4920.328393139876
0,1,92,24735.57668523484,4615.422647771563
0,1,93,22064.134403229476,4523.297727557395
0,1,94,22262.019016711354,4885.385982102725
0,1,95,21569.42286952478,4458.995078310361
0,1,96,19590.576734705992,4615.422647771563
0,1,97,22855.67285715699,4737.880020110174
0,1,98,22855.67285715699,4797.42667777485
0,1,99,25329.230525680476,4695.3311174364735
0,1,100,24933.461298716717,5017.848136661475
0,1,101,26516.538206571746,4772.876785242691
0,1,102,26516.538206571746,4818.805236773263
0,1,103,26714.422820053627,4540.578775127395
0,1,104,25527.115139162353,4906.381291283158
0,1,105,27901.730500944897,4768.772849156869
0,1,106,27901.730500944897,4714.05841536835
0,1,107,26615.480513312687,4523.297727557395
0,1,108,29781.634329022745,4585.631687760428
0,1,109,29781.634329022745,4619.662816463506
0,1,110,30968.94200991402,4748.199962679684
0,1,111,27703.84588746302,4706.784431335542
0,1,112,28693.268954872412,4525.461467325994
0,1,113,37598.076561556954,4654.496823492495
0,1,114,26516.538206571746,4875.3564375841925
0,1,115,24240.865151530143,4698.457517372792
0,1,116,27901.730500944897,4569.592353245996
0,1,117,24438.74976501202,4488.53603863252
0,1,118,25626.057445903294,4660.8023086461235
0,1,119,25922.884366126113,4475.430795950743
0,1,120,28198.557421167716,4708.863859062935
0,1,121,26912.307433535505,4452.403803342271
0,1,122,30276.34586272744,4540.578775127395
0,1,123,25230.288218939535,4562.088032294177
0,1,124,26813.365126794564,4676.528826087711
0,1,125,22064.134403229476,4286.611923029706
0,1,126,28891.153568354293,5049.936243625581
0,1,127,25527.115139162353,4400.430588595334
0,1,128,21272.59594930196,4062.6631643031606
0,1,129,23548.269004343565,4134.320595984165
0,1,130,25428.172832421413,4373.652871859887
0,1,131,22558.845936934173,4760.55436334362
0,1,132,21668.365176265717,4177.896749887188
0,1,133,27604.90358072208,4346.710195309896
0,1,134,24042.980538048265,4326.393079792112
0,1,135,25131.345912198598,4372.533574881389
0,1,136,26120.76897960799,4215.220968673044
0,1,137,27209.134353758323,3912.9149260970603
0,1,138,33640.38429191938,4253.368542323497
0,1,139,28099.61511442678,4227.97507034234
0,1,140,25724.99975264423,4400.430588595334
0,1,141,25922.884366126113,4298.015539675563
0,1,142,27209.134353758323,4242.998672667498
0,1,143,29385.86510205899,4280.898723205718
