Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,6109.183069336335
0,1,0,153714.10458684884,0.0
0,1,1,51214.29156531247,0.0
0,1,2,61542.62574746867,0.0
0,1,3,71443.58058415634,0.0
0,1,4,68167.00560223093,0.0
0,1,5,67098.55723855959,2923.0303373352463
0,1,6,78424.1098934757,3117.0708113499227
0,1,7,71870.95992962488,3387.728357857295
0,1,8,61827.54531111436,3272.701502640177
0,1,9,64961.660511216935,3702.5842684133263
0,1,10,70873.74145686497,3744.8230266563382
0,1,11,67312.24691129386,4089.365048035964
0,1,12,73722.93709332185,4256.544757181907
0,1,13,68024.54582040808,4251.774181564533
0,1,14,78139.19032983002,4635.418893308008
0,1,15,68950.53440225657,4842.584970288883
0,1,16,73580.47731149901,5168.954468151829
0,1,17,75432.45447519598,5261.859603737457
0,1,18,61044.01651108872,5367.823330103021
0,1,19,77854.27076618433,5489.324969119983
0,1,20,81486.99520266685,6239.429448078482
0,1,21,69377.9137477251,5836.940788408299
0,1,22,84407.42073003516,5808.185064344437
0,1,23,73224.32785694189,5744.945719668842
0,1,24,74079.08654787896,5839.54792355881
0,1,25,71799.73003871345,5595.0614569092595
0,1,26,72796.94851147335,5985.006546055469
0,1,27,65389.039856685464,5610.908314539226
0,1,28,65958.87898397684,5663.11230754245
0,1,29,66884.86756582533,5793.315806294284
0,1,30,62753.53389296285,5783.67415139854
0,1,31,60616.63716562019,6367.808829978385
0,1,32,54704.55621997215,5358.362936197326
0,1,33,58907.11978374606,5395.164663848081
0,1,34,63964.442038457026,5468.489026727375
0,1,35,64676.74094757124,5325.5955759168155
0,1,36,85832.0185482636,5432.651059913127
0,1,37,63252.1431293428,5936.061670839742
0,1,38,66243.79854762253,5713.951566717522
0,1,39,63964.442038457026,5724.153871626482
0,1,40,97228.80109409113,5679.215976943638
0,1,41,75931.06371157593,5672.511670537408
0,1,42,67241.01702038244,5685.466196874398
0,1,43,73366.78763876474,5633.9196550436645
0,1,44,66243.79854762253,5783.235512426963
0,1,45,69092.9941840794,5559.126785315349
0,1,46,66671.17789309107,6342.660826618253
0,1,47,62183.69476567147,5727.698239688476
0,1,48,70802.51156595354,5581.897122231224
0,1,49,72939.4082932962,5792.001980263943
0,1,50,67169.78712947102,5701.061768072267
0,1,51,70090.21265683931,5564.144254614752
0,1,52,68523.15505678803,5636.620695385032
0,1,53,67882.08603858524,5456.414216690035
0,1,54,67668.39636585097,5292.146013015613
0,1,55,63750.75236572276,5474.053032602876
0,1,56,72939.4082932962,5384.810155254445
0,1,57,61970.0050929372,5707.732539613614
0,1,58,66315.02843853395,5664.456028597674
0,1,59,65602.72952941972,5361.6759728211855
0,1,60,79421.32836623561,5453.623925422581
0,1,61,65389.039856685464,5509.621702114514
0,1,62,58764.660001923214,5333.687382414915
0,1,63,59263.26923830317,5225.089998281453
0,1,64,60545.40727470876,5422.835964164037
0,1,65,58266.05076554326,5594.608029990332
0,1,66,76287.21316613303,5636.170611885662
0,1,67,69662.83331137079,5678.769269429128
0,1,68,63750.75236572276,5750.683384399773
0,1,69,74150.31643879038,5918.513881734445
0,1,70,75005.07512972744,5707.288064081296
0,1,71,73438.01752967616,5559.126785315349
0,1,72,68736.8447295223,5525.713592648925
0,1,73,64320.59149301413,5891.8789305288365
0,1,74,63821.982256634175,5565.967667494967
0,1,75,68451.92516587662,5515.604170540298
0,1,76,73366.78763876474,5695.274112604677
0,1,77,64320.59149301413,5766.102565441019
0,1,78,68879.30451134515,5894.892129082975
0,1,79,75788.60392975308,5978.220822165969
0,1,80,78139.19032983002,5729.912356373939
0,1,81,76429.67294795589,6275.511047119787
0,1,82,82341.75389360392,5661.768267578692
0,1,83,83695.12182092093,6019.663324454746
0,1,84,70090.21265683931,5623.10251932732
0,1,85,67169.78712947102,5528.008610230392
0,1,86,67882.08603858524,5893.170489989866
0,1,87,64035.671929368444,5771.819198559132
0,1,88,70517.59200230785,5725.483266776195
0,1,89,76572.13272977874,5907.78843005587
0,1,90,69734.06320228221,5793.753682097508
0,1,91,71657.27025689061,6062.496488281818
0,1,92,69092.9941840794,5589.164037753881
0,1,93,62326.15454749431,5488.400606905949
0,1,94,64463.05127483698,6004.0502777286265
0,1,95,62611.074111140006,5450.832205799963
0,1,96,60189.25782015165,5579.169588659023
0,1,97,66599.94800217963,5791.563972021907
0,1,98,68950.53440225657,5964.626214867337
0,1,99,78067.9604389186,5799.005612786512
0,1,100,81985.6044390468,6145.616579504452
0,1,101,84264.96094821232,5818.658133822253
0,1,102,81914.37454813538,5916.799115978699
0,1,103,82769.13323907246,5628.062953967114
0,1,104,77640.58109345006,6065.843160625191
0,1,105,73295.55774785331,5826.935963962678
0,1,106,76643.36262069015,5765.222580305724
0,1,107,65958.87898397684,5552.734358150138
0,1,108,72298.3392750934,5729.912356373939
0,1,109,71087.43112959922,5740.0862929915575
0,1,110,75574.91425701883,5829.112386540333
0,1,111,74292.77622061322,5756.856012672297
