Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,1116.5808054232555
0,1,0,59123.43176274455,0.0
0,1,1,6786.245388555828,0.0
0,1,2,7104.783437406408,0.0
0,1,3,8808.269524737769,0.0
0,1,4,8060.397583958146,0.0
0,1,5,7700.311093953143,546.1333228021059
0,1,6,9403.797181284504,587.5836897604609
0,1,7,8198.892387806225,620.295947512095
0,1,8,7035.536035482369,601.6160717395736
0,1,9,7257.127721639294,677.6345681770139
0,1,10,7589.515250874681,676.784869324716
0,1,11,7284.82668240891,745.6887433692976
0,1,12,8295.83875049988,769.612522115705
0,1,13,7326.375123563333,767.9908390125609
0,1,14,8420.484073963149,822.5005733367029
0,1,15,8323.537711269495,839.9227448316367
0,1,16,8960.613808970655,916.998768143943
0,1,17,8365.086152423919,933.6850893064034
0,1,18,6772.39590817102,936.8638627398918
0,1,19,8683.624201274499,962.0156526446314
0,1,20,9306.85081859085,1162.5316862017037
0,1,21,7686.461613568335,1037.2326989474204
0,1,22,9486.89406359335,1036.12256730688
0,1,23,8240.440828960649,1026.731394125432
0,1,24,8115.795505497378,1036.6777817259203
0,1,25,8143.494466266993,985.4564654932352
0,1,26,8171.193427036609,1082.9195564606746
0,1,27,7506.4183685658345,987.4980585438801
0,1,28,7769.558495877182,1011.20176920308
0,1,29,7367.923564717756,1025.9838647987208
0,1,30,6938.589672788714,1027.8516687566855
0,1,31,6509.255780859672,1205.3822671619619
0,1,32,6259.965133933131,943.7991569073872
0,1,33,6855.492790479867,950.7847327114629
0,1,34,7506.4183685658345,974.7909323168429
0,1,35,7561.8162901050655,926.984530098917
0,1,36,11827.456248625871,949.9774434699882
0,1,37,7617.2142116442965,1050.006189805044
0,1,38,7728.010054722759,1001.7684440295824
0,1,39,7478.719407796219,986.8179968360064
0,1,40,12976.96312056492,990.6977758916164
0,1,41,8905.215887431423,990.8913660792759
0,1,42,8517.430436656805,1006.8296008365552
0,1,43,8960.613808970655,994.3695445959235
0,1,44,8032.698623188531,1024.8615484757781
0,1,45,8448.183034732765,972.6240709414392
0,1,46,8171.193427036609,1204.1085832588537
0,1,47,6786.245388555828,1013.3807796178148
0,1,48,7160.181358945639,998.6041998333413
0,1,49,7977.3007016493,1052.4693902988313
0,1,50,7506.4183685658345,1016.0271804891969
0,1,51,8046.548103573339,983.3131073213547
0,1,52,7894.203819340453,1015.5551146826948
0,1,53,7451.020447026603,965.4985239117649
0,1,54,7755.709015492374,942.3754745758647
0,1,55,7547.9668097202575,962.1153382210499
0,1,56,9625.38886744143,942.0701198750011
0,1,57,7589.515250874681,1031.3911775021213
0,1,58,7700.311093953143,1012.9074804562183
0,1,59,7852.655378186029,946.1334129172619
0,1,60,9943.92691629201,959.7200266087527
0,1,61,7921.902780110068,987.4980585438801
0,1,62,7035.536035482369,941.3572403783777
0,1,63,7118.632917791216,932.4516870647811
0,1,64,7451.020447026603,969.2657570238957
0,1,65,6772.39590817102,1003.7768605118188
0,1,66,8448.183034732765,1004.8272860920847
0,1,67,7935.752260494876,1009.7781421854513
0,1,68,7423.321486256988,1044.695232317547
0,1,69,8725.17264242892,1063.6184535200027
0,1,70,8143.494466266993,1020.7358310744685
0,1,71,8240.440828960649,996.681586960552
0,1,72,7257.127721639294,990.4073196598498
0,1,73,7257.127721639294,1059.0099155413484
0,1,74,6841.643310095059,974.8893115805861
0,1,75,7298.676162793717,961.5170697385616
0,1,76,8448.183034732765,1012.2444898420837
0,1,77,6980.138113943137,1030.6470279265245
0,1,78,6924.740192403906,1066.2301110779174
0,1,79,8171.193427036609,1077.236764560845
0,1,80,8143.494466266993,1019.5136739883418
0,1,81,7409.47200587218,1180.3787903607624
0,1,82,8226.591348575841,1006.6390757897483
0,1,83,8849.817965892193,1111.5879744031752
0,1,84,7381.773045102564,1006.4485146757287
0,1,85,7090.9339570216,975.9708289750722
0,1,86,7229.428760869678,1053.2891770441563
0,1,87,7284.82668240891,1027.4783795964695
0,1,88,7547.9668097202575,1028.5978406653091
0,1,89,8337.387191654303,1077.8597792245619
0,1,90,7617.2142116442965,1032.3206101296746
0,1,91,8268.139789730263,1095.7731286067585
0,1,92,7811.106937031606,1005.8766147253873
0,1,93,7035.536035482369,974.4957349349212
0,1,94,6813.944349325444,1106.919232402969
0,1,95,6356.911496626786,960.6189683929146
0,1,96,6315.363055472362,997.8355992193074
0,1,97,6287.664094702746,1009.0180531487374
0,1,98,7160.181358945639,1054.7450024480906
0,1,99,8378.935632808727,1013.002157979485
0,1,100,8365.086152423919,1101.6214833330453
0,1,101,9320.700298975658,1040.7403037401111
0,1,102,9002.162250125079,1045.8879642758552
0,1,103,9112.95809320354,993.5976682563576
0,1,104,8323.537711269495,1082.2108393975504
0,1,105,8074.247064342954,1037.2326989474204
0,1,106,8503.580956271997,1042.6736546372367
0,1,107,7298.676162793717,982.9229036919738
0,1,108,8004.999662418915,1000.5231182053572
0,1,109,7644.913172413912,1009.9680750644347
0,1,110,8586.677838580843,1033.2492067104604
0,1,111,8517.430436656805,1027.2916841502847
0,1,112,8932.914848201039,988.3717360337128
0,1,113,13378.598051724346,1009.2081290764191
0,1,114,7921.902780110068,1086.7209919583493
0,1,115,7644.913172413912,1036.6777817259203
0,1,116,8891.366407046615,1015.4606751870069
0,1,117,7894.203819340453,989.2446419125341
0,1,118,7963.451221264492,1041.2930559984704
0,1,119,8766.721083583345,999.8519156929526
0,1,120,8974.463289355463,1041.4772415585912
0,1,121,8309.688230884687,989.3415839130522
0,1,122,9500.743543978158,1006.924849841152
0,1,123,7741.859535107567,1013.002157979485
0,1,124,8351.236672039111,1040.9245871065382
0,1,125,7201.729800100063,935.0194390402725
0,1,126,9168.356014742772,1167.5530891337046
0,1,127,8101.94602511257,955.2126279850429
0,1,128,6980.138113943137,900.6422620571869
0,1,129,7866.504858570837,906.0566746384437
0,1,130,9057.560171664309,950.9864479429065
0,1,131,7381.773045102564,1070.0908365027628
0,1,132,7146.331878560831,936.1470186671571
0,1,133,9431.49614205412,971.4401093693566
0,1,134,8018.849142803723,964.3058137295694
0,1,135,7769.558495877182,973.4125786274446
0,1,136,8475.881995502381,937.2732417687106
0,1,137,8337.387191654303,870.3161576480799
0,1,138,10151.669122064126,954.0070583485963
0,1,139,8365.086152423919,929.4642078149164
0,1,140,8226.591348575841,956.717453727081
0,1,141,7908.05329972526,917.9395479768109
0,1,142,8295.83875049988,912.3854361357514
0,1,143,8600.527318965651,917.3124686268559
0,1,144,8434.333554347957,924.6019319595536
0,1,145,7451.020447026603,925.6385977543454
0,1,146,9154.506534357964,917.9395479768109
0,1,147,8725.17264242892,929.1546100021367
0,1,148,8531.279917041613,921.2767625212336
0,1,149,8697.473681659307,910.280737978148
0,1,150,7589.515250874681,959.1202640088102
0,1,151,7631.0636920291045,945.4235972779406
0,1,152,8129.644985882186,963.5098533679942
0,1,153,8309.688230884687,951.994382987819
0,1,154,10442.50821014509,925.6385977543454
0,1,155,9293.001338206042,926.7775908106819
0,1,156,8365.086152423919,983.2155709319543
0,1,157,8572.828358196035,930.7015691896949
0,1,158,8503.580956271997,919.7139509421762
0,1,159,8863.667446277,897.2283013713696
0,1,160,7229.428760869678,884.3085728128231
0,1,161,6869.342270864675,904.891600403415
0,1,162,6980.138113943137,956.0154964839877
0,1,163,8835.968485507385,937.580158736529
0,1,164,7963.451221264492,944.9162596523122
0,1,165,9348.399259745273,925.3277199629564
0,1,166,8822.119005122577,921.4849371397579
0,1,167,10567.15353360836,963.9079157082019
0,1,168,8115.795505497378,965.4985239117649
0,1,169,9016.011730509887,982.3373076294548
