Chamber,Eta,Strip,Strip Rate,Error
0,1,-1,0.0,1000.79952783867
0,1,0,5739.978953410504,0.0
0,1,1,459.1983162728403,0.0
0,1,2,535.7313689849803,0.0
0,1,3,765.3305271214006,0.0
0,1,4,1147.995790682101,0.0
0,1,5,1071.4627379699607,439.6489158356857
0,1,6,1301.061896106381,490.0506447858298
0,1,7,918.3966325456806,530.2365430230946
0,1,8,688.7974744092605,490.0506447858298
0,1,9,918.3966325456806,519.0724181096541
0,1,10,841.8635798335406,567.5843097365857
0,1,11,1071.4627379699607,597.7422501411387
0,1,12,1530.6610542428011,582.8583645547811
0,1,13,994.9296852578208,557.169033906478
0,1,14,918.3966325456806,662.7956787788683
0,1,15,841.8635798335406,658.3622131095476
0,1,16,841.8635798335406,705.5998819319152
0,1,17,1454.128001530661,701.4370144388542
0,1,18,1071.4627379699607,749.8677104090854
0,1,19,994.9296852578208,780.4870584280546
0,1,20,1377.594948818521,943.5628436573579
0,1,21,1454.128001530661,852.2360069384898
0,1,22,1683.7271596670812,824.2862040959731
0,1,23,1836.7932650913613,845.3351969530096
0,1,24,1683.7271596670812,834.8770392909759
0,1,25,1530.6610542428011,845.3351969530096
0,1,26,1147.995790682101,915.2021997972945
0,1,27,688.7974744092605,806.3257440239348
0,1,28,459.1983162728403,813.5575098237558
0,1,29,535.7313689849803,862.4837018719712
0,1,30,612.2644216971205,806.3257440239348
0,1,31,535.7313689849803,977.1086068920849
0,1,32,688.7974744092605,813.5575098237558
0,1,33,918.3966325456806,780.4870584280546
0,1,34,765.3305271214006,749.8677104090854
0,1,35,688.7974744092605,769.1476606616964
0,1,36,841.8635798335406,834.8770392909759
0,1,37,688.7974744092605,946.6615805493528
0,1,38,382.6652635607003,885.9341358683804
0,1,39,918.3966325456806,885.9341358683804
0,1,40,1377.594948818521,908.7796488692561
0,1,41,612.2644216971205,892.5210974602967
0,1,42,994.9296852578208,848.7926150509456
0,1,43,918.3966325456806,852.2360069384898
0,1,44,1224.528843394241,869.2483835530888
0,1,45,994.9296852578208,841.8635798335406
0,1,46,841.8635798335406,949.7502072890735
0,1,47,459.1983162728403,787.9560042848561
0,1,48,688.7974744092605,753.7631532992331
0,1,49,994.9296852578208,838.3775873034208
0,1,50,1071.4627379699607,791.6640530212266
0,1,51,841.8635798335406,795.3548145346418
0,1,52,841.8635798335406,799.0285283773501
0,1,53,841.8635798335406,784.2304231098899
0,1,54,1377.594948818521,713.8527927361573
0,1,55,688.7974744092605,753.7631532992331
0,1,56,765.3305271214006,713.8527927361573
0,1,57,841.8635798335406,802.685428619651
0,1,58,1071.4627379699607,834.8770392909759
0,1,59,1224.528843394241,802.685428619651
0,1,60,1224.528843394241,799.0285283773501
0,1,61,918.3966325456806,806.3257440239348
0,1,62,841.8635798335406,761.4942597199808
0,1,63,918.3966325456806,749.8677104090854
0,1,64,1530.6610542428011,753.7631532992331
0,1,65,1377.594948818521,806.3257440239348
0,1,66,1377.594948818521,817.1493926743566
0,1,67,1836.7932650913613,831.3617519334327
0,1,68,1607.1941069549412,827.831537464228
0,1,69,1530.6610542428011,838.3775873034208
0,1,70,1224.528843394241,834.8770392909759
0,1,71,994.9296852578208,802.685428619651
0,1,72,918.3966325456806,806.3257440239348
0,1,73,1454.128001530661,862.4837018719712
0,1,74,1913.3263178035015,795.3548145346418
0,1,75,1683.7271596670812,806.3257440239348
0,1,76,1683.7271596670812,872.6110591019902
0,1,77,1147.995790682101,865.8726489225877
0,1,78,918.3966325456806,806.3257440239348
0,1,79,765.3305271214006,831.3617519334327
0,1,80,1224.528843394241,765.3305271214006
0,1,81,918.3966325456806,971.0955737452996
0,1,82,1224.528843394241,852.2360069384898
0,1,83,841.8635798335406,895.7964152468861
0,1,84,765.3305271214006,784.2304231098899
0,1,85,918.3966325456806,799.0285283773501
0,1,86,994.9296852578208,806.3257440239348
0,1,87,1301.061896106381,799.0285283773501
0,1,88,1377.594948818521,817.1493926743566
0,1,89,918.3966325456806,848.7926150509456
0,1,90,1224.528843394241,848.7926150509456
0,1,91,1683.7271596670812,841.8635798335406
0,1,92,1071.4627379699607,772.9459438141837
0,1,93,994.9296852578208,742.015476118447
0,1,94,765.3305271214006,872.6110591019902
0,1,95,612.2644216971205,795.3548145346418
0,1,96,612.2644216971205,784.2304231098899
0,1,97,841.8635798335406,813.5575098237558
0,1,98,1147.995790682101,784.2304231098899
0,1,99,1147.995790682101,802.685428619651
0,1,100,1147.995790682101,827.831537464228
0,1,101,1607.1941069549412,787.9560042848561
0,1,102,1377.594948818521,824.2862040959731
0,1,103,1454.128001530661,772.9459438141837
0,1,104,1377.594948818521,882.6222209639948
0,1,105,918.3966325456806,852.2360069384898
0,1,106,765.3305271214006,838.3775873034208
0,1,107,612.2644216971205,809.9496982116799
0,1,108,918.3966325456806,820.7255558988699
0,1,109,765.3305271214006,845.3351969530096
0,1,110,994.9296852578208,879.2978316713715
0,1,111,918.3966325456806,862.4837018719712
0,1,112,1454.128001530661,787.9560042848561
0,1,113,2219.4585286520614,799.0285283773501
0,1,114,1454.128001530661,908.7796488692561
0,1,115,688.7974744092605,872.6110591019902
0,1,116,765.3305271214006,772.9459438141837
0,1,117,688.7974744092605,809.9496982116799
0,1,118,765.3305271214006,827.831537464228
0,1,119,918.3966325456806,855.6655419495991
0,1,120,1147.995790682101,838.3775873034208
0,1,121,1301.061896106381,802.685428619651
0,1,122,1301.061896106381,813.5575098237558
0,1,123,1377.594948818521,802.685428619651
0,1,124,1454.128001530661,809.9496982116799
0,1,125,918.3966325456806,784.2304231098899
0,1,126,918.3966325456806,952.828822193723
0,1,127,1377.594948818521,776.7256531209964
0,1,128,1377.594948818521,722.0113752650227
0,1,129,1071.4627379699607,722.0113752650227
0,1,130,841.8635798335406,745.951925365653
0,1,131,841.8635798335406,820.7255558988699
0,1,132,688.7974744092605,705.5998819319152
0,1,133,1224.528843394241,693.0362681058007
0,1,134,918.3966325456806,745.951925365653
0,1,135,1224.528843394241,769.1476606616964
0,1,136,1454.128001530661,705.5998819319152
0,1,137,1071.4627379699607,701.4370144388542
0,1,138,1683.7271596670812,730.0787918621988
0,1,139,1454.128001530661,675.921619923685
0,1,140,1224.528843394241,765.3305271214006
0,1,141,994.9296852578208,749.8677104090854
0,1,142,918.3966325456806,757.6385678072642
0,1,143,918.3966325456806,817.1493926743566
0,1,144,841.8635798335406,787.9560042848561
0,1,145,1071.4627379699607,757.6385678072642
0,1,146,1071.4627379699607,780.4870584280546
0,1,147,1224.528843394241,791.6640530212266
0,1,148,994.9296852578208,772.9459438141837
0,1,149,1147.995790682101,697.2492933431015
0,1,150,1454.128001530661,769.1476606616964
0,1,151,1377.594948818521,709.7383331480497
0,1,152,1377.594948818521,776.7256531209964
